CS1,CS2,CS3,CS4,CS5,CS6,Energie,Poids,N° image
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0204954048594292,3485.92401214286,495
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0430337827453862,3075.77645068921,496
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0228105845794485,3608.88189877318,497
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0251993858444342,3253.0006809254,498
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0208094119910257,3518.28303669089,499
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0369605938164442,3307.12374759093,500
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0226389594543744,3303.78313848527,501
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0229459934980891,3615.35155564437,502
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447966174746473,3118.65371677908,503
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0351222118693847,3116.12835501375,504
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0237403417319019,3320.6259237076,505
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449512804877125,3055.48115417595,506
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243446375680828,3230.98451601153,507
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0234545211299563,3554.92202189033,508
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0404173142941246,3097.31315303598,509
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0423519818488347,3091.17425182389,510
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0439906588165767,3161.49690579878,511
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0444150963035897,3102.37090849954,512
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0239467015980376,3229.03573643095,513
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0355571924000557,3176.71754266739,514
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0236692930318626,3448.97979639691,515
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0446467683698446,3057.56014283333,516
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.038397221686586,3112.15878737731,517
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0228146336155617,3369.81036011389,518
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.023882154628244,3230.56680016356,519
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0391876314607808,3253.45321669954,520
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0438421226879848,3182.57861848511,521
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0353033618013966,3172.52014153462,522
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0230901486706262,3258.93885153252,523
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0218993256969705,3276.87733998653,524
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.042016902622227,3070.58918498535,525
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0335421698851018,3124.77863614206,526
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217373140354451,3316.9356970351,527
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0436348442511809,3246.62779769603,528
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217409440727929,3278.24275377747,529
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0262213707610921,3262.81743832116,530
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0423449912651463,3075.8546012511,531
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202532212110036,3429.38884005779,532
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0240646315160718,3814.82417524075,533
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0446169101608487,3106.98612666664,534
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0438897185518937,3098.10980155609,535
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449112756640139,3090.17076175878,536
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0226375651350624,3292.57437610258,537
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202089269138765,3354.11611955859,538
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044700411711895,3183.85015556417,539
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448306785892498,3075.7021451308,540
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0209681218204987,3539.33507865602,541
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447440800563676,3200.63151086653,542
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0235467695348166,3440.90866792282,543
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0446044766542651,3105.61031975212,544
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0320067113260946,3192.18561955413,545
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0226710119427521,3675.63278382142,546
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0279021194158894,3284.29506700318,547
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0245425902315014,3505.25573428738,548
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217436473157133,3592.9216818538,549
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0243593056392735,3372.58665322096,550
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0205375446980162,3344.60253211603,551
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0360657532885219,3133.02513620419,552
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0237121030844688,3387.37294085444,553
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0235974208549468,3770.88480158955,554
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0437569465201283,3103.25416564422,555
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0342927825366361,3117.35734734587,556
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0273873870535854,3173.30868148822,557
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0223180972360694,3533.77733675411,558
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0352954501289368,3167.29357203763,559
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0233754037498132,3545.47267468134,560
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0304787857088785,3149.21084558702,561
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0213752398804812,3396.75076116201,562
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0342815781262836,3291.54920711928,563
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0233606153198226,3659.6753770703,564
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449750924913357,3212.54655303038,565
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447648291939611,3077.09658218602,566
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449621536205009,3213.23552702793,567
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0230195869178685,3539.79242152268,568
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202278491574713,3414.01739505783,569
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0388705217275886,3211.4087909915,570
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0279312569339099,3355.49664720792,571
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448291157190844,3069.32196661881,572
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0229746001824829,3540.63407075014,573
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0228485026402438,3703.33662324495,574
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0211205409857219,3383.71375909935,575
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0221056663103819,3332.33067910357,576
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0342999502259559,3115.07696340864,577
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0210884891417176,3360.29706580195,578
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0405875489636647,3103.44743799837,579
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0206682566007975,3507.27026885473,580
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0278644853425904,3170.27806166137,581
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0220438005771817,3334.51694384184,582
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0443496788118605,3174.94974668979,583
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0370386472610624,3205.27317602525,584
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.042090346375683,3084.241131252,585
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.039796820372849,3182.3273726011,586
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.026552941040232,3195.87421419644,587
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200622814718594,3411.62452677491,588
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0222789329902678,3274.58337630024,589
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0443863084900506,3078.18061474706,590
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0203813457688579,3343.88024435863,591
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0279433877653585,3255.20083095464,592
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0211488837837983,3323.69963758883,593
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0348630002499499,3171.33060803117,594
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0430714087481359,3138.7982821337,595
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0371138529237513,3174.76307193319,596
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0437750885204844,3229.36518625725,597
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0221949286632985,3317.14886859524,598
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0226810371623397,3290.86085443321,599
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0219850460901948,3610.01885859787,600
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0247973863586864,3216.07356938355,601
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0443069492951058,3100.50784818453,602
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0237936156634099,3626.3244179984,603
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0277567764570261,3320.62175433019,604
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0414764463445946,3077.12427715864,605
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0373163135732298,3104.6858758861,606
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0246731664406979,3858.63275347084,607
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217184135807603,3616.91239219682,608
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0438960965949838,3091.34677793163,609
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0394914679304503,3094.20059224413,610
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044635696669056,3126.38205554227,611
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0215567139162219,3594.76375572426,612
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202161947916325,3347.55733424159,613
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.021080103777292,3530.33402495148,614
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449359869053998,3064.36358308083,615
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0268825499326141,3183.32080324431,616
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0224463741047833,3631.94370474492,617
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0216930393376914,3401.85499790069,618
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0331840871429619,3122.59914027797,619
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449792695880686,3327.45185314172,620
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0277222847994586,3206.69824561873,621
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0391813454790172,3095.00122368433,622
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.042689414751492,3114.82441464155,623
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447406220507083,3212.29435179412,624
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448580300588801,3057.09433120031,625
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0417403971837246,3134.26094971633,626
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0365380939858531,3133.6952527355,627
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0214790233544667,3281.50383349366,628
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0203099651582284,3461.45149068119,629
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449582315455966,3089.59729187276,630
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0430558831115956,3096.29337615323,631
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0214982482218967,3276.66129503846,632
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0357745358806601,3139.34687185405,633
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0224455914439731,3580.38504791393,634
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0431500255344575,3116.60584930434,635
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0207386730933915,3322.32294022389,636
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0380816956375944,3133.92713691869,637
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0238044286201945,3733.59884871922,638
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0391573087804568,3120.42830103262,639
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200298506535881,3398.5777775904,640
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0310657391368357,3147.01471767577,641
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0435155331093259,3089.89002296933,642
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449800341823585,3127.30256340253,643
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0445294754583306,3058.30227986221,644
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0286314688667437,3163.86800785929,645
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0250876768808022,3305.47072511493,646
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0205488344598229,3348.51651836267,647
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0208303972415373,3324.45272416668,648
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0393342452789897,3102.14124922184,649
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0386420790625233,3128.11950318505,650
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0446168083621991,3121.78927378181,651
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0420933321105147,3082.79901036696,652
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0370103444254538,3254.71424220535,653
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0229088906435415,3552.20005003417,654
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.025130467490154,3204.28910836633,655
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0335034221359496,3179.80581767454,656
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448688640021999,3164.32610758888,657
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.022585172418365,3654.94635461563,658
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0423779209342728,3071.16174688425,659
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0332153384423518,3140.70741125185,660
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202504520579128,3410.89540177891,661
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0444117471733621,3071.20027001806,662
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0324458391492868,3252.31002660933,663
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0429381102249846,3175.27254018261,664
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044965833430046,3076.6483648689,665
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0429811689289718,3071.24931511138,666
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449803826275827,3096.19950024633,667
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0336681367423543,3128.48170716735,668
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0234320895355206,3739.58312852894,669
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0285904588902467,3255.10459045722,670
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0315710516701638,3213.04345265679,671
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0333371743396916,3138.44260982009,672
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0351277307100052,3134.31801020649,673
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0389544705056722,3167.24917451323,674
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.042959214564017,3116.00591029604,675
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0236805314262911,3704.79538854035,676
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0444771733679265,3107.25076848401,677
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0323249927892145,3151.839212362,678
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0448760623269276,3174.53819562902,679
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200434932139495,3373.6821775656,680
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0372196239726401,3144.24549654893,681
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0258827666250314,3280.05286779109,682
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0400439575240247,3088.62077537758,683
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200977750327878,3428.57844123492,684
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0217258435059871,3621.03481982545,685
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449133750136971,3122.36768766744,686
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0235279118978216,3749.46631977252,687
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0277442188383348,3247.62608417338,688
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.037613278976431,3248.20436145372,689
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0410783793840298,3157.6392396191,690
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0207870072616165,3444.19082027574,691
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449709887456826,3057.12601318217,692
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0222804890213165,3439.67785557562,693
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0362465457553289,3130.63671732289,694
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.035787188629347,3107.71264970711,695
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0271620298922772,3242.44148496546,696
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.036522531698522,3193.24097854011,697
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044941727742461,3055.65882692335,698
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449542187222744,3139.7251178861,699
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.042877646982271,3078.30049389393,700
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0443963486269451,3086.78020280972,701
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0232734888144231,3233.59520282824,702
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0209910033227857,3327.50170480534,703
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0206820175332952,3388.94666403126,704
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0287672873759676,3185.24180163948,705
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0320268263243505,3211.31307950603,706
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0405055193811218,3318.19029003877,707
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0201909905278891,3446.13236358131,708
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0246478888815509,3420.96390723122,709
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0440213245514284,3171.69800499453,710
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0432126680005555,3225.40451147881,711
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0238743363072372,3606.21098332254,712
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044035765083187,3196.21680732842,713
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0223778043780777,3278.15091762055,714
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0235679227549978,3699.68727282666,715
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0378737479041821,3114.09403448952,716
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0414711386171376,3073.84422919363,717
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0362283408661292,3166.15819727984,718
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0395778608430629,3096.95664276513,719
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0352591430288456,3143.64800665913,720
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0222481221770119,3324.06263467522,721
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0231932147988022,3564.97452711356,722
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0327703361738661,3229.19757366837,723
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0236726739289128,3238.60060805102,724
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0202890511196292,3456.24755595831,725
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.027205660301151,3205.44300559409,726
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.035895305290243,3111.08656750396,727
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0210568163476164,3417.97980016461,728
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.023728124710694,3391.90385637528,729
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0260555477508151,3250.32909901521,730
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0434120411191099,3066.28410753151,731
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0214400412135071,3593.61679309121,732
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200346816981817,3376.81472574035,733
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0439273695930811,3071.50590303686,734
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0269057746935272,3180.00508355949,735
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0257940693125051,3272.65544863881,736
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0445329212311329,3127.03752121157,737
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0439184005451749,3092.49772906708,738
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0230555506973104,3691.18401121252,739
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0431588946549489,3233.95887362215,740
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0216871174056576,3292.17503164952,741
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0322575665758995,3146.58152431524,742
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0431005679197195,3249.1763860779,743
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.022714285616829,3648.73932724459,744
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0205275899443773,3359.30279913053,745
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0200505438320602,3372.2983868468,746
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0417248381550057,3098.05498145803,747
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0203251522336863,3336.87950130847,748
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0283202804264235,3279.51674465148,749
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0228825225290209,3243.49237539716,750
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0444208402624813,3061.14623465544,751
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449797745161831,3121.50940383766,752
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0442526622874248,3062.44223056198,753
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0339643216359421,3117.63058078487,754
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449743287286861,3057.65931335489,755
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0348700286682189,3111.93262735191,756
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.044847530138825,3059.09654689807,757
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0269969413893047,3181.62501568925,758
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0426981909681153,3076.07801889967,759
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0216125346423783,3579.19450759748,760
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0437726015627858,3072.84117206041,761
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449804098220419,3104.54895291931,762
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0449777752569647,3090.32420264954,763
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.033219015046845,3251.53853798145,764
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0381293396808095,3091.73417499661,765
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0229012146708957,3462.78369568123,766
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0203920657848904,3471.07084100662,767
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0446237685270523,3058.98382481341,768
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0394384174066844,3119.86977047456,769
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0276655766349051,3299.246276654,770
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.040275794447989,3108.22669873301,771
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0231398400945093,3720.76627041974,772
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0221559233487134,3312.83592217899,773
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0205371490680823,3464.4272205521,774
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0447633332796709,3088.10117400427,775
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0222660199922405,3308.96741118002,776
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0253728119657944,3254.18714907499,777
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.038683231187377,3138.98825844095,778
0.022575,0.022575,0.022575,0.022575,0.022575,0.022575,0.0375838217102189,3200.31792531545,779
